Producto	Marca	Modelo	Calificación	Fecha	Texto	texto_limpio	sentimiento	tokens	dominant_topic
Galaxy A54 256gb 8gb 5g	Desconocida	Desconocido	4 de 5 estrellas.	hace 7 meses	El celular es bueno, cumple con todo lo que dice lo que si veo que es un poco pesado y ma batería se suele recalentar por lo demás todo perfecto y de buena calidad	celular bueno cumplir decir veo pesado batería soler recalentar demá perfecto buen calidad	POS	['celular', 'bueno', 'cumplir', 'decir', 'veo', 'pesado', 'batería', 'soler', 'recalentar', 'demá', 'perfecto', 'buen', 'calidad']	1
Galaxy A54 256gb 8gb 5g	Desconocida	Desconocido	5 de 5 estrellas.	hace 10 meses	Super rápido, puedo descargar varias aplicaciones, las fotos muy nitidas tanto lejos como de cerca, excelente producto más de lo que yo esperaba	super rápido poder descargar varios aplicación foto nitida lejos cerca excelente producto esperar	POS	['super', 'rápido', 'poder', 'descargar', 'varios', 'aplicación', 'foto', 'nitida', 'lejos', 'cerca', 'excelente', 'producto', 'esperar']	1
Galaxy A54 256gb 8gb 5g	Desconocida	Desconocido	5 de 5 estrellas.	hace 6 meses	Muy buen equipo, excelente calidad. Mi primer Samsung después de venir de un Xiaomi. Lo único que hecho de menos es que no es dual sim :( ...	buen equipo excelente calidad primero samsung después venir xiaomi único hecho menos dual sim	POS	['buen', 'equipo', 'excelente', 'calidad', 'primero', 'samsung', 'después', 'venir', 'xiaomi', 'único', 'hecho', 'menos', 'dual', 'sim']	1
Galaxy A54 256gb 8gb 5g	Desconocida	Desconocido	5 de 5 estrellas.	hace un año	Me encanto?? los colores en este modelo son fabulosos aparte es super buena calidad y resulto ser mejor de lo que se veia en foto.	encanto color modelo fabuloso aparte super buen calidad resulto ser mejor veio foto	POS	['encanto', 'color', 'modelo', 'fabuloso', 'aparte', 'super', 'buen', 'calidad', 'resulto', 'ser', 'mejor', 'veio', 'foto']	2
Galaxy A54 256gb 8gb 5g	Desconocida	Desconocido	5 de 5 estrellas.	hace 6 meses	Todo muy bien con el equipo, una gran experiencia. Una de las mejores marcas en el mercado. Precio justo por calidad en el equipo.	bien equipo gran experiencia mejor marca mercado precio justo calidad equipo	POS	['bien', 'equipo', 'gran', 'experiencia', 'mejor', 'marca', 'mercado', 'precio', 'justo', 'calidad', 'equipo']	1
Galaxy A54 256gb 8gb 5g	Desconocida	Desconocido	4 de 5 estrellas.	hace 11 meses	El tamaño es igual al de la foto, super ligero, compacto y de excelente calidad. El único problema es la duración de la batería.	tamaño igual foto super ligero compacto excelente calidad único problema duración bateer	POS	['tamaño', 'igual', 'foto', 'super', 'ligero', 'compacto', 'excelente', 'calidad', 'único', 'problema', 'duración', 'bateer']	1
Galaxy A54 256gb 8gb 5g	Desconocida	Desconocido	4 de 5 estrellas.	hace un año	En lo general buena, soy usuario de Samsung de años, pero esta nueva generación de Samsung está encaminada de cara al usuario.	general buen usuario samsung año nuevo generación samsung encaminado cara usuario	POS	['general', 'buen', 'usuario', 'samsung', 'año', 'nuevo', 'generación', 'samsung', 'encaminado', 'cara', 'usuario']	1
Galaxy A54 256gb 8gb 5g	Desconocida	Desconocido	4 de 5 estrellas.	hace 6 meses	Biena descripcion del producto y es de excelente calidad,pero solo trae cable de datos y no viene cargador,lo demas todo bien	biena descripcion producto excelente calidadpero solo traer cable dato venir cargador él demas bien	POS	['biena', 'descripcion', 'producto', 'excelente', 'calidadpero', 'solo', 'traer', 'cable', 'dato', 'venir', 'cargador', 'demas', 'bien']	1
Galaxy A54 256gb 8gb 5g	Desconocida	Desconocido	5 de 5 estrellas.	hace 9 meses	Es liviano, se acopla a mi rutinas de trabajo por los componentes que tiene, la cámara es buena y tiene buena resolución.	liviano acoplar rutina trabajo componente cámaro buen buen resolución	POS	['liviano', 'acoplar', 'rutina', 'trabajo', 'componente', 'cámaro', 'buen', 'buen', 'resolución']	2
Galaxy A54 256gb 8gb 5g	Desconocida	Desconocido	3 de 5 estrellas.	hace 8 meses	Es tal como esta en la foto ,tiene un estilo elegante y gracias a falabella y sus ofertas lo conseguí a buen precio.	tal foto estilo elegante gracias falabella oferta conseguí buen precio	POS	['tal', 'foto', 'estilo', 'elegante', 'gracias', 'falabella', 'oferta', 'conseguí', 'buen', 'precio']	2
Galaxy A54 256gb 8gb 5g	Desconocida	Desconocido	5 de 5 estrellas.	hace 6 meses	Igual al de la foto el color es el mismo y lo mejor es la memoria del teléfono y una ram de 8gb excelente producto	igual foto color mismo mejor memoria teléfono ram excelente producto	POS	['igual', 'foto', 'color', 'mismo', 'mejor', 'memoria', 'teléfono', 'ram', 'excelente', 'producto']	2
Galaxy A54 256gb 8gb 5g	Desconocida	Desconocido	5 de 5 estrellas.	hace 6 meses	Es buena calidad ya que es Samsung que da garantía de sus productos , un software exelente y bonitas cámaras	buen calidad samsung garantir producto software exelente bonito cámara	POS	['buen', 'calidad', 'samsung', 'garantir', 'producto', 'software', 'exelente', 'bonito', 'cámara']	1
Galaxy A54 256gb 8gb 5g	Desconocida	Desconocido	4 de 5 estrellas.	hace 10 meses	Producto conforme lo publicitado, bonito color y diseño elegante. No viene  cargador,solo cable de datos	producto conforme publicitado bonito color diseño elegante venir cargadorsolo cable dato	POS	['producto', 'conforme', 'publicitado', 'bonito', 'color', 'diseño', 'elegante', 'venir', 'cargadorsolo', 'cable', 'dato']	1
Galaxy A54 256gb 8gb 5g	Desconocida	Desconocido	5 de 5 estrellas.	hace 5 meses	Me siento feliz con el producto es también cual lo describían en la página y tiene una cámara increible	sentir feliz producto describir págín cámara increible	POS	['sentir', 'feliz', 'producto', 'describir', 'págín', 'cámara', 'increible']	0
Galaxy A54 256gb 8gb 5g	Desconocida	Desconocido	5 de 5 estrellas.	hace 9 meses	El tamaño es perfecto, la pantalla corre como mantequilla y me encanta que puedo personalizarlo todo	tamaño perfecto pantalla correr mantequilla encanto poder personalizar él	POS	['tamaño', 'perfecto', 'pantalla', 'correr', 'mantequilla', 'encanto', 'poder', 'personalizar']	1
Galaxy A54 256gb 8gb 5g	Desconocida	Desconocido	5 de 5 estrellas.	hace 6 meses	Me salio a un precio un económico, lo compre por cyber estoy contenta por que la cámara esta genial	salio precio económico compre cyber contenta cámara genial	POS	['salio', 'precio', 'económico', 'compre', 'cyber', 'contenta', 'cámara', 'genial']	1
Galaxy A54 256gb 8gb 5g	Desconocida	Desconocido	5 de 5 estrellas.	hace 5 meses	El tamaño corresponde excelente diseño nitidez en las fotos igual que la foto es de buena calidad.	tamaño corresponder excelente diseño nitidez foto igual foto buen calidad	POS	['tamaño', 'corresponder', 'excelente', 'diseño', 'nitidez', 'foto', 'igual', 'foto', 'buen', 'calidad']	2
Galaxy A54 256gb 8gb 5g	Desconocida	Desconocido	5 de 5 estrellas.	hace 11 meses	Realmente lo que esperaba aunque no viene con cargador pero bueno por lo demás está perfecto.??	realmente esperar aunque venir cargador bueno demá perfecto	POS	['realmente', 'esperar', 'aunque', 'venir', 'cargador', 'bueno', 'demá', 'perfecto']	1
Galaxy A54 256gb 8gb 5g	Desconocida	Desconocido	5 de 5 estrellas.	hace 9 meses	Muy buen equipo, rápido, la cámara muy bien, es igual a la foto me gusto mucho el color lila	buen equipo rápido cámar bien igual foto gusto color lilar	POS	['buen', 'equipo', 'rápido', 'cámar', 'bien', 'igual', 'foto', 'gusto', 'color', 'lilar']	2
Galaxy A54 256gb 8gb 5g	Desconocida	Desconocido	5 de 5 estrellas.	hace 6 meses	Me encanto el modelo y color, tiene buena memoria interna y buena cámara excelente oferta.	encanto modelo color buen memoria interno buen cámara excelente oferta	POS	['encanto', 'modelo', 'color', 'buen', 'memoria', 'interno', 'buen', 'cámara', 'excelente', 'oferta']	2
Galaxy A54 256gb 8gb 5g	Desconocida	Desconocido	5 de 5 estrellas.	hace 5 meses	Es un producto de buena calidad  estoy feliz de hacer la compra  recomendablemente  100%	producto buen calidad feliz hacer compra recomendablemente	POS	['producto', 'buen', 'calidad', 'feliz', 'hacer', 'compra', 'recomendablemente']	0
Galaxy A54 256gb 8gb 5g	Desconocida	Desconocido	4 de 5 estrellas.	hace 10 meses	Es muy interesante me gusta cuando graba en 4k  saca buenas fotos el tamaño es bueno	interesante gusta grar sacar buena foto tamaño bueno	POS	['interesante', 'gusta', 'grar', 'sacar', 'buena', 'foto', 'tamaño', 'bueno']	2
Galaxy A54 256gb 8gb 5g	Desconocida	Desconocido	5 de 5 estrellas.	hace 5 meses	Excelente calidad, es la versión que buscaba a un buen precio. Totalmente satisfecho	excelente calidad versión buscar buen precio totalmente satisfecho	POS	['excelente', 'calidad', 'versión', 'buscar', 'buen', 'precio', 'totalmente', 'satisfecho']	0
Galaxy A54 256gb 8gb 5g	Desconocida	Desconocido	5 de 5 estrellas.	hace 10 meses	Es un producto muy bueno, la calidad, su textura la calidad, memoria todo excelente	producto bueno calidad texturo calidad memorio excelente	POS	['producto', 'bueno', 'calidad', 'texturo', 'calidad', 'memorio', 'excelente']	2
Galaxy A54 256gb 8gb 5g	Desconocida	Desconocido	5 de 5 estrellas.	hace 6 meses	100% recomendable  . Producto nuevo y sellado todo correcto en su empaque original	recomendable producto nuevo sellado correcto empaque original	POS	['recomendable', 'producto', 'nuevo', 'sellado', 'correcto', 'empaque', 'original']	0
Galaxy A54 256gb 8gb 5g	Desconocida	Desconocido	4 de 5 estrellas.	hace 6 meses	Es un buen producto con una buena pantalla, buena camara y buen sistema de sonido.	buen producto buen pantalla buen camarar buen sistema sonido	POS	['buen', 'producto', 'buen', 'pantalla', 'buen', 'camarar', 'buen', 'sistema', 'sonido']	2
Galaxy A54 256gb 8gb 5g	Desconocida	Desconocido	5 de 5 estrellas.	hace 10 meses	Es igual al de la foto el color y todo y si esta todo en perfectas condiciones.	igual foto color perfecto condición	POS	['igual', 'foto', 'color', 'perfecto', 'condición']	2
Galaxy A54 256gb 8gb 5g	Desconocida	Desconocido	5 de 5 estrellas.	hace 6 meses	Buen equipo, buen almacenamiento, toma buenas fotos contento con mi celular...	buen equipo buen almacenamiento tomar buena foto contento celular	POS	['buen', 'equipo', 'buen', 'almacenamiento', 'tomar', 'buena', 'foto', 'contento', 'celular']	2
Galaxy A54 256gb 8gb 5g	Desconocida	Desconocido	5 de 5 estrellas.	hace 7 meses	producto súper recomendado, cumple las expectativas. Buena marca y muy rápido	producto súper recomendado cumplir expectativa buen marca rápido	POS	['producto', 'súper', 'recomendado', 'cumplir', 'expectativa', 'buen', 'marca', 'rápido']	0
Galaxy A54 256gb 8gb 5g	Desconocida	Desconocido	5 de 5 estrellas.	hace 11 meses	Muy bonito, realmente lo que espera, el diseño, tamaño, de muy buena calidad.	bonito realmente esperar diseño tamaño buen calidad	POS	['bonito', 'realmente', 'esperar', 'diseño', 'tamaño', 'buen', 'calidad']	2
Galaxy A54 256gb 8gb 5g	Desconocida	Desconocido	5 de 5 estrellas.	hace 9 meses	Buen equipo, excelente cámara, muy rápido y grana capacidad de memoria.	buen equipo excelente cámar rápido gran capacidad memorio	POS	['buen', 'equipo', 'excelente', 'cámar', 'rápido', 'gran', 'capacidad', 'memorio']	1
Galaxy A54 256gb 8gb 5g	Desconocida	Desconocido	5 de 5 estrellas.	hace un año	Tiene una excelente pantalla, brillantes audios, y una excelente cámara	excelente pantalla brillante audio excelente cámar	POS	['excelente', 'pantalla', 'brillante', 'audio', 'excelente', 'cámar']	0
Galaxy A54 256gb 8gb 5g	Desconocida	Desconocido	5 de 5 estrellas.	hace 6 meses	Buena calidad , tamaño como lo espere y el producto es más que la foto	buen calidad tamaño esperar producto foto	POS	['buen', 'calidad', 'tamaño', 'esperar', 'producto', 'foto']	2
Galaxy A54 256gb 8gb 5g	Desconocida	Desconocido	5 de 5 estrellas.	hace 9 meses	El celular llegó súper protegido, igual a la foto, excelente cámara :)	celular llegar súper protegido igual foto excelente cámar	POS	['celular', 'llegar', 'súper', 'protegido', 'igual', 'foto', 'excelente', 'cámar']	0
Galaxy A54 256gb 8gb 5g	Desconocida	Desconocido	5 de 5 estrellas.	hace 5 meses	es igual a la foto y de buena calidad, muy satisfecho con el prodcuto	igual foto buen calidad satisfecho prodcuto	POS	['igual', 'foto', 'buen', 'calidad', 'satisfecho', 'prodcuto']	2
Galaxy A54 256gb 8gb 5g	Desconocida	Desconocido	5 de 5 estrellas.	hace 6 meses	El tamaño corresponde, igual a la foto y la cámara de buena calidad	tamaño corresponder igual foto cámaro buen calidad	POS	['tamaño', 'corresponder', 'igual', 'foto', 'cámaro', 'buen', 'calidad']	2
Galaxy A54 256gb 8gb 5g	Desconocida	Desconocido	4 de 5 estrellas.	hace 7 meses	Llegó tal cómo está en la foto muy buena batería y el color lo amo	llegar tal cómo foto buen batería color amar	POS	['llegar', 'tal', 'cómo', 'foto', 'buen', 'batería', 'color', 'amar']	2
Galaxy A54 256gb 8gb 5g	Desconocida	Desconocido	5 de 5 estrellas.	hace 10 meses	HolaEl equipo llegó en perfectas condiciones y funcionasuper bien	holael equipo llegar perfecto condición funcionasuper bien	POS	['holael', 'equipo', 'llegar', 'perfecto', 'condición', 'funcionasuper', 'bien']	0
Galaxy A54 256gb 8gb 5g	Desconocida	Desconocido	4 de 5 estrellas.	hace 10 meses	Es un equipo de buena calidad y es igual a la imagen de la pagina	equipo buen calidad igual imagen pagín	POS	['equipo', 'buen', 'calidad', 'igual', 'imagen', 'pagín']	2
Galaxy A54 256gb 8gb 5g	Desconocida	Desconocido	5 de 5 estrellas.	hace 9 meses	El producto es como lo quería. Igual a la foto y de buena calidad	producto querer igual foto buen calidad	POS	['producto', 'querer', 'igual', 'foto', 'buen', 'calidad']	2
Galaxy A54 256gb 8gb 5g	Desconocida	Desconocido	5 de 5 estrellas.	hace 6 meses	Es genial.. tenía una buena cámara.. y el producto era 100% Nuevo	genial buen cámara producto nuevo	POS	['genial', 'buen', 'cámara', 'producto', 'nuevo']	1
Galaxy A54 256gb 8gb 5g	Desconocida	Desconocido	5 de 5 estrellas.	hace 6 meses	Si todo muy bien con el equipo , buena calidad y excelente equipo	bien equipo buen calidad excelente equipo	POS	['bien', 'equipo', 'buen', 'calidad', 'excelente', 'equipo']	0
Galaxy A54 256gb 8gb 5g	Desconocida	Desconocido	5 de 5 estrellas.	hace 5 meses	Lo escogí por su cámara y su almacenamiento es súper recomendado	escoger cámara almacenamiento súper recomendado	POS	['escoger', 'cámara', 'almacenamiento', 'súper', 'recomendado']	0
Galaxy A54 256gb 8gb 5g	Desconocida	Desconocido	5 de 5 estrellas.	hace 10 meses	Excelente producto, marca Samsung comprado en julio 2023 a 1299	excelente producto marca samsung comprado julio	POS	['excelente', 'producto', 'marca', 'samsung', 'comprado', 'julio']	1
Galaxy A54 256gb 8gb 5g	Desconocida	Desconocido	5 de 5 estrellas.	hace 11 meses	Es igual a la foto, funciona de manera correcta, buen producto	igual foto funcionar manera correcto buen producto	POS	['igual', 'foto', 'funcionar', 'manera', 'correcto', 'buen', 'producto']	0
Galaxy A54 256gb 8gb 5g	Desconocida	Desconocido	5 de 5 estrellas.	hace 9 meses	La experiencia fue buena, llegó tal y como se muestra en fotos	experiencia buen llegar tal mostrar foto	POS	['experiencia', 'buen', 'llegar', 'tal', 'mostrar', 'foto']	2
Galaxy A54 256gb 8gb 5g	Desconocida	Desconocido	5 de 5 estrellas.	hace 12 días	Todo llego muy bien   y las funciones perfectas recomendado.	llego bien función perfecto recomendado	POS	['llego', 'bien', 'función', 'perfecto', 'recomendado']	0
Galaxy A54 256gb 8gb 5g	Desconocida	Desconocido	5 de 5 estrellas.	hace 5 meses	fue buena, el producto tal como la foto y es de buena calidad	buen producto tal foto buen calidad	POS	['buen', 'producto', 'tal', 'foto', 'buen', 'calidad']	2
Galaxy A54 256gb 8gb 5g	Desconocida	Desconocido	5 de 5 estrellas.	hace 10 meses	El producto es como en la foto, es bonito y funciona muy bien	producto foto bonito funcionar bien	POS	['producto', 'foto', 'bonito', 'funcionar', 'bien']	0
Galaxy A54 256gb 8gb 5g	Desconocida	Desconocido	5 de 5 estrellas.	hace 5 meses	Si es buena calidad me gusta mucho. Y es igual al de la foto.	buen calidad gusta igual foto	POS	['buen', 'calidad', 'gusta', 'igual', 'foto']	2
Galaxy A54 256gb 8gb 5g	Desconocida	Desconocido	5 de 5 estrellas.	hace 5 meses	Igual a la foto, el color muy bueno y el equipo excelente ??	igual foto color bueno equipo excelente	POS	['igual', 'foto', 'color', 'bueno', 'equipo', 'excelente']	2
Galaxy A54 256gb 8gb 5g	Desconocida	Desconocido	5 de 5 estrellas.	hace un año	Muy buen equipo es real a las fotos y calidad es lo maximo!!	buen equipo real foto calidad maximo	POS	['buen', 'equipo', 'real', 'foto', 'calidad', 'maximo']	2
Galaxy A54 256gb 8gb 5g	Desconocida	Desconocido	4 de 5 estrellas.	hace 6 meses	El celular me encanta por su tamaño y es de buena calidad!!!	celular encanto tamaño buen calidad	POS	['celular', 'encanto', 'tamaño', 'buen', 'calidad']	2
Galaxy A54 256gb 8gb 5g	Desconocida	Desconocido	5 de 5 estrellas.	hace 10 meses	Es un celular de buena camara buena tamañano y bonito diseño	celular buen camar buen tamañano bonito diseño	POS	['celular', 'buen', 'camar', 'buen', 'tamañano', 'bonito', 'diseño']	2
Galaxy A54 256gb 8gb 5g	Desconocida	Desconocido	5 de 5 estrellas.	hace 10 meses	El cel es genial, es adaptable y resistente a varias cosas.	cel genial adaptable resistente varios cosa	POS	['cel', 'genial', 'adaptable', 'resistente', 'varios', 'cosa']	1
Galaxy A54 256gb 8gb 5g	Desconocida	Desconocido	5 de 5 estrellas.	hace 6 meses	Cámara muy buena, mejor apariencia y facilidad para usarlo	cámar buen mejor apariencia facilidad usar él	POS	['cámar', 'buen', 'mejor', 'apariencia', 'facilidad', 'usar']	1
Galaxy A54 256gb 8gb 5g	Desconocida	Desconocido	5 de 5 estrellas.	hace un año	Fue buena el producto estaba de acuerdo a la descripción	buen producto acuerdo descripción	POS	['buen', 'producto', 'acuerdo', 'descripción']	2
Galaxy A54 256gb 8gb 5g	Desconocida	Desconocido	5 de 5 estrellas.	hace 6 meses	Es todo lo que necesito muy bonito y con arta tecnologia	necesitar bonito arto tecnologia	POS	['necesitar', 'bonito', 'arto', 'tecnologia']	0
Galaxy A54 256gb 8gb 5g	Desconocida	Desconocido	5 de 5 estrellas.	hace 6 meses	Es el tamaño que quería, buena velocidad. Buena calidad	tamaño querer buen velocidad buen calidad	POS	['tamaño', 'querer', 'buen', 'velocidad', 'buen', 'calidad']	2
Galaxy A54 256gb 8gb 5g	Desconocida	Desconocido	5 de 5 estrellas.	hace 9 meses	Buen equipo excelente cámara fotográfica, es muy bonito	buen equipo excelente cámara fotográfico bonito	POS	['buen', 'equipo', 'excelente', 'cámara', 'fotográfico', 'bonito']	0
Galaxy A54 256gb 8gb 5g	Desconocida	Desconocido	5 de 5 estrellas.	hace 12 días	Me encanta, súper rápido, buena cámara, buen sonido.	encanta súper rápido buen cámara buen sonido	POS	['encanta', 'súper', 'rápido', 'buen', 'cámara', 'buen', 'sonido']	0
Galaxy A54 256gb 8gb 5g	Desconocida	Desconocido	5 de 5 estrellas.	hace 2 meses	Todo super bien...los equipos samsumg son excelente	super bienlos equipo samsumg excelente	POS	['super', 'bienlos', 'equipo', 'samsumg', 'excelente']	0
Galaxy A54 256gb 8gb 5g	Desconocida	Desconocido	5 de 5 estrellas.	hace 6 meses	Tamaño regular, pantalla luminosa, buenos acabados.	tamaño regular pantalla luminoso buen acabado	POS	['tamaño', 'regular', 'pantalla', 'luminoso', 'buen', 'acabado']	2
Galaxy A54 256gb 8gb 5g	Desconocida	Desconocido	5 de 5 estrellas.	hace 11 meses	Me encantó mi cel nuevo. Buena cámaraBUENA CALIDAD	encantar cel nuevo buen cámarabuena calidad	POS	['encantar', 'cel', 'nuevo', 'buen', 'cámarabuena', 'calidad']	2
Galaxy A54 256gb 8gb 5g	Desconocida	Desconocido	5 de 5 estrellas.	hace 5 meses	Bonito color morado y buena la garantía del equipo	bonito color morado buen garantía equipo	POS	['bonito', 'color', 'morado', 'buen', 'garantía', 'equipo']	2
Galaxy A54 256gb 8gb 5g	Desconocida	Desconocido	5 de 5 estrellas.	hace 10 meses	Todo conforme a lo detallado en la página y mejor	conforme detallado página mejor	POS	['conforme', 'detallado', 'página', 'mejor']	2
Galaxy A54 256gb 8gb 5g	Desconocida	Desconocido	5 de 5 estrellas.	hace 6 meses	Excelente producto, llego antes de lo programado	excelente producto llego programado	POS	['excelente', 'producto', 'llego', 'programado']	0
Galaxy A54 256gb 8gb 5g	Desconocida	Desconocido	5 de 5 estrellas.	hace 10 meses	El equipo es genial, tal cual a la imagen. 10/10	equipo genial tal imagen	POS	['equipo', 'genial', 'tal', 'imagen']	2
Galaxy A54 256gb 8gb 5g	Desconocida	Desconocido	5 de 5 estrellas.	hace 11 meses	Es de buena calidad, igual a la foto y muy lindo	buen calidad igual foto lindo	POS	['buen', 'calidad', 'igual', 'foto', 'lindo']	2
Galaxy A54 256gb 8gb 5g	Desconocida	Desconocido	5 de 5 estrellas.	hace 6 meses	El tamaño, la pantalla y la cámara son geniales.	tamaño pantalla cámaro genial	POS	['tamaño', 'pantalla', 'cámaro', 'genial']	1
Galaxy A54 256gb 8gb 5g	Desconocida	Desconocido	5 de 5 estrellas.	hace 10 meses	Está buenísimo, tamaño la pantalla su función,	buenísimo tamaño pantalla función	POS	['buenísimo', 'tamaño', 'pantalla', 'función']	0
Galaxy A54 256gb 8gb 5g	Desconocida	Desconocido	4 de 5 estrellas.	hace 10 meses	Es grueso y pesado pero tiene buen rendimiento	grueso pesado buen rendimiento	POS	['grueso', 'pesado', 'buen', 'rendimiento']	1
Galaxy A54 256gb 8gb 5g	Desconocida	Desconocido	5 de 5 estrellas.	hace un año	Es igual a la foto, rápido y toma buenas fotos	igual foto rápido tomar buena foto	POS	['igual', 'foto', 'rápido', 'tomar', 'buena', 'foto']	2
Galaxy A54 256gb 8gb 5g	Desconocida	Desconocido	5 de 5 estrellas.	hace 10 meses	El tamaño es el adecuado y tiene buena calidad	tamaño adecuado buen calidad	POS	['tamaño', 'adecuado', 'buen', 'calidad']	2
Galaxy A54 256gb 8gb 5g	Desconocida	Desconocido	5 de 5 estrellas.	hace 2 meses	Excelente Celular, sin ningún fallo o detallé.	excelente celular ninguno fallo detallé	POS	['excelente', 'celular', 'ninguno', 'fallo', 'detallé']	0
Galaxy A54 256gb 8gb 5g	Desconocida	Desconocido	5 de 5 estrellas.	hace 10 meses	Me encanta el color y la cámara espectacular!	encanto color cámaro espectacular	POS	['encanto', 'color', 'cámaro', 'espectacular']	2
Galaxy A54 256gb 8gb 5g	Desconocida	Desconocido	5 de 5 estrellas.	hace 9 meses	Es igual a lo de la foto , execelente calidad	igual foto execelente calidad	POS	['igual', 'foto', 'execelente', 'calidad']	2
Galaxy A54 256gb 8gb 5g	Desconocida	Desconocido	5 de 5 estrellas.	hace un año	Si esta igual q la foto y es de buena calidad	igual foto buen calidad	POS	['igual', 'foto', 'buen', 'calidad']	2
Galaxy A54 256gb 8gb 5g	Desconocida	Desconocido	5 de 5 estrellas.	hace 10 meses	Toda de muy buena calidad , excelente compra	todo buen calidad excelente compra	POS	['buen', 'calidad', 'excelente', 'compra']	2
Galaxy A54 256gb 8gb 5g	Desconocida	Desconocido	5 de 5 estrellas.	hace 11 meses	Excelente compra. Buena cámara y buen equipo	excelente compra buen cámara buen equipo	POS	['excelente', 'compra', 'buen', 'cámara', 'buen', 'equipo']	0
Galaxy A54 256gb 8gb 5g	Desconocida	Desconocido	5 de 5 estrellas.	hace 11 meses	Buena calidad de imagen y sonidos muy buenos	buen calidad imagen sonido buen	POS	['buen', 'calidad', 'imagen', 'sonido', 'buen']	2
Galaxy A54 256gb 8gb 5g	Desconocida	Desconocido	4 de 5 estrellas.	hace 6 meses	Es de buena calidad, con una cámara adecuada	buen calidad cámaro adecuado	POS	['buen', 'calidad', 'cámaro', 'adecuado']	2
Galaxy A54 256gb 8gb 5g	Desconocida	Desconocido	5 de 5 estrellas.	hace 9 meses	Es de buena calidad y todo tal cual lo pedi	buen calidad tal pedi	POS	['buen', 'calidad', 'tal', 'pedi']	2
Galaxy A54 256gb 8gb 5g	Desconocida	Desconocido	5 de 5 estrellas.	hace 9 meses	El modelo es muy elegante y llegó a tiempo.	modelo elegante llegar tiempo	POS	['modelo', 'elegante', 'llegar', 'tiempo']	0
Galaxy A54 256gb 8gb 5g	Desconocida	Desconocido	4 de 5 estrellas.	hace 9 meses	Es de buena calidad y cumple sus funciones	buen calidad cumplir función	POS	['buen', 'calidad', 'cumplir', 'función']	2
Galaxy A54 256gb 8gb 5g	Desconocida	Desconocido	5 de 5 estrellas.	hace 10 meses	Muy bonito diseño, si es igual a la foto	bonito diseño igual foto	POS	['bonito', 'diseño', 'igual', 'foto']	2
Galaxy A54 256gb 8gb 5g	Desconocida	Desconocido	5 de 5 estrellas.	hace un año	Excelente producto, tal cual se Describe	excelente producto tal describir	POS	['excelente', 'producto', 'tal', 'describir']	2
Galaxy A54 256gb 8gb 5g	Desconocida	Desconocido	5 de 5 estrellas.	hace 10 meses	es igual a la foto y es de buena calidad	igual foto buen calidad	POS	['igual', 'foto', 'buen', 'calidad']	2
Galaxy A54 256gb 8gb 5g	Desconocida	Desconocido	1 de 5 estrellas.	hace 11 meses	Es bonito color y diseño quede contenta	bonito color diseño quedar contentar	POS	['bonito', 'color', 'diseño', 'quedar', 'contentar']	2
Galaxy A54 256gb 8gb 5g	Desconocida	Desconocido	4 de 5 estrellas.	hace 9 meses	Dentro de lo que escogido está bien ??	dentro escogido bien	POS	['dentro', 'escogido', 'bien']	0
Galaxy A54 256gb 8gb 5g	Desconocida	Desconocido	5 de 5 estrellas.	hace 6 meses	Es muy rápido y tiene bonito acabado.	rápido bonito acabado	POS	['rápido', 'bonito', 'acabado']	2
Galaxy A54 256gb 8gb 5g	Desconocida	Desconocido	5 de 5 estrellas.	hace 6 meses	Buen tamaño,  Por el momento va bien	buen tamaño momento bien	POS	['buen', 'tamaño', 'momento', 'bien']	2
Galaxy A54 256gb 8gb 5g	Desconocida	Desconocido	5 de 5 estrellas.	hace 5 meses	Todo está perfecto muy buen producto	perfecto buen producto	POS	['perfecto', 'buen', 'producto']	2
Galaxy A54 256gb 8gb 5g	Desconocida	Desconocido	5 de 5 estrellas.	hace 9 meses	Si es de buena calidad, muy conforme	buen calidad conforme	POS	['buen', 'calidad', 'conforme']	2
Galaxy A54 256gb 8gb 5g	Desconocida	Desconocido	5 de 5 estrellas.	hace 6 meses	Excelente calidad ,igual que la foto	excelente calidad igual foto	POS	['excelente', 'calidad', 'igual', 'foto']	2
Galaxy A54 256gb 8gb 5g	Desconocida	Desconocido	4 de 5 estrellas.	hace 5 meses	Buenos gráficos, es igual a la foto	buen gráfico igual foto	POS	['buen', 'gráfico', 'igual', 'foto']	2
Galaxy A54 256gb 8gb 5g	Desconocida	Desconocido	5 de 5 estrellas.	hace 6 meses	Buen producto y precio en el cyber	buen producto precio cyber	POS	['buen', 'producto', 'precio', 'cyber']	0
Galaxy A54 256gb 8gb 5g	Desconocida	Desconocido	5 de 5 estrellas.	hace 8 meses	Todo fue genial el equipo perfecto	genial equipo perfecto	POS	['genial', 'equipo', 'perfecto']	1
Galaxy A54 256gb 8gb 5g	Desconocida	Desconocido	5 de 5 estrellas.	hace 6 meses	Producto bonito y de buena calidad	producto bonito buen calidad	POS	['producto', 'bonito', 'buen', 'calidad']	2
Galaxy A54 256gb 8gb 5g	Desconocida	Desconocido	5 de 5 estrellas.	hace 2 meses	Es un buen producto me gusto mucho	buen producto gusto	POS	['buen', 'producto', 'gusto']	2
